account_id,customer_id,account_type,balance,status,opened_date,branch_id
A01531,C05780,Current,90517.72,Active,02-02-2026,B003
A01532,C09666,Current,-221798.24,Closed,06-09-2025,B010
A01533,C04846,Current,369631.83,Active,23-12-2023,B040
A01534,C01826,Savings,-449044.22,Active,25-07-2021,B010
A01535,C07406,Current,95103.49,Active,09-07-2022,B006
A01536,C02245,Savings,79797.45,Closed,12-10-2025,B040
A01537,C08387,Current,258140.05,Active,28-07-2021,B038
A01538,C02023,Current,149495.28,Closed,26-11-2024,B042
A01539,C06437,Savings,381614.08,Active,14-08-2025,B006
A01540,C00949,Savings,227180.09,Closed,14-09-2022,B024
A01541,C02867,Current,72000.51,Active,10-02-2026,B001
A01542,C10766,Current,422678.52,Closed,22-03-2024,B034
A01543,C04648,Current,50333.35,Closed,26-02-2023,B029
A01544,C06365,Savings,34144.26,Active,27-03-2025,B040
A01545,C02111,Savings,165777.81,Closed,28-12-2022,B040
A01546,C08557,Savings,360852.76,Closed,08-07-2021,B010
A01547,C10441,Savings,357635.42,Active,28-11-2024,B037
A01548,C04089,Savings,347844.23,Closed,20-04-2026,B021
A01549,C00602,Savings,284560.88,Active,20-12-2021,B041
A01550,C02738,Savings,6421.52,Closed,23-07-2021,B022
A01551,C01777,Current,301103.54,Active,26-11-2021,B004
A01552,C01052,Savings,332240.57,Active,17-02-2026,B043
A01553,C02690,Savings,231798.18,Closed,10-11-2025,B048
A01554,C07600,Current,270715.37,Active,07-07-2025,B013
A01555,C06444,Current,152421.25,Closed,07-11-2021,B028
A01556,C05671,Current,292309.78,Active,04-07-2025,B027
A01557,C07695,Current,266247.32,Closed,27-02-2023,B015
A01558,C00424,Current,266974.04,Closed,16-10-2023,B025
A01559,C99999,Current,83777.98,Active,09-12-2021,B025
A01560,C02944,Current,272702.73,Active,06-01-2024,B000
A01561,C05568,Savings,84270.63,Active,16-09-2022,B015
A01562,C02046,Savings,256368.26,Active,15-02-2022,B015
A01563,C09789,Current,299252.74,Closed,12-08-2021,B023
A01564,C01493,Savings,37091.9,Closed,15-04-2026,B013
A01565,C02603,Savings,411197,Closed,17-03-2023,B035
A01566,C07179,Current,407926.64,Closed,14-02-2024,B033
A01567,C06647,Current,457196.73,Closed,07-10-2024,B019
A01568,C10659,Current,176674.31,Active,25-02-2025,B041
A01569,C07471,Savings,144467.6,Active,31-07-2021,B013
A01570,C08881,Current,147908.01,Active,25-01-2024,B034
A01571,C04844,Current,411047.67,Closed,24-03-2023,B004
A01572,C10990,Savings,387065.13,Active,06-04-2024,B003
A01573,C09639,Current,-87375.58,Closed,06-07-2021,B027
A01574,C08244,Current,130575.88,Active,06-07-2025,B033
A01575,C09604,Savings,32282.35,Closed,11-07-2023,B040
A01576,C02110,Current,159985.47,Closed,09-03-2025,B035
A01577,C02467,Savings,68454.97,Closed,28-03-2024,B004
A01578,C00469,Current,446696.82,Active,04-12-2022,B039
A01579,C07453,Savings,36816.06,Closed,29-04-2021,B027
A01580,C05576,Savings,484548.34,Active,11-01-2022,B030
A01581,C08374,Savings,360549.98,Closed,17-03-2023,B005
A01582,C04292,Savings,741.49,Closed,10-03-2024,B021
A01583,C05643,Savings,324120.66,Active,29-11-2024,B011
A01584,C04055,Savings,497367.25,Closed,22-02-2023,B026
A01585,C10738,Savings,201415.6,Closed,19-05-2024,B049
A01586,C11515,Current,427723.08,Closed,15-01-2023,B040
A01587,C07009,Current,249529.47,Active,08-03-2025,B043
A01588,C04793,Savings,368845.03,Closed,19-07-2021,B006
A01589,C08232,Current,375587.99,Closed,01-06-2023,B005
A01590,C10293,Current,147594.92,Active,26-09-2021,B023
A01591,C01986,Current,443497.3,Closed,19-06-2023,B036
A01592,C01520,Savings,9489.83,Active,21-03-2024,B004
A01593,C01924,Savings,456970.75,Closed,20-05-2023,B017
A01594,C07343,Current,144894.79,Active,17-08-2023,B006
A01595,C04230,Savings,464521.03,Active,01-02-2025,B036
A01596,C07740,Current,124400.41,Active,01-12-2025,B002
A01597,C99999,Current,184075.79,Closed,31-01-2022,B045
A01598,C03604,Current,401036.39,Closed,21-11-2022,B014
A01599,C04280,Savings,476914.41,Closed,22-08-2025,B020
A01600,C06901,Savings,341556.39,Closed,05-06-2023,B049
A01601,C09202,Current,376988.76,Closed,18-09-2022,B018
A01602,C01551,Current,153976.63,Closed,30-11-2025,B046
A01603,C08496,Current,274337.03,Closed,30-07-2024,B033
A01604,C09653,Current,468098.25,Active,26-06-2022,B035
A01605,C00150,Savings,490719.73,Active,29-04-2021,B002
A01606,C09680,Current,461350.21,Closed,22-01-2024,B044
A01607,C01638,Current,92313.5,Closed,20-06-2021,B024
A01608,C06638,Current,328923.48,Closed,22-12-2024,B033
A01609,C11839,Current,213528.34,Closed,02-08-2022,B042
A01610,C01699,Current,366923.72,Active,08-02-2024,B032
A01611,C05282,Savings,220471.68,Closed,08-01-2024,B002
A01612,C11857,Current,185916.55,Closed,28-06-2024,B021
A01613,C00510,Savings,300678.96,Active,31-03-2025,B044
A01614,C06152,Current,446457.34,Closed,06-11-2021,B025
A01615,C03208,Current,244898.17,Active,07-05-2021,B049
A01616,C00094,Savings,469150.26,Active,21-09-2023,B044
A01617,C07739,Current,301823.86,Closed,14-01-2026,B049
A01618,C06114,Current,463090.09,Closed,30-10-2022,B001
A01619,C07833,Current,116895.89,Closed,19-08-2021,B047
A01620,C10889,Savings,27019.06,Active,23-05-2023,B035
A01621,C06490,Savings,372361.82,Closed,06-06-2021,B026
A01622,C05347,Savings,352714.72,Active,24-05-2021,B022
A01623,C10734,Savings,90328.02,Closed,02-09-2023,B046
A01624,C03876,Savings,204392.27,Active,02-01-2026,B035
A01625,C09737,Current,419840.44,Closed,23-03-2022,B008
A01626,C04572,Current,258838.22,Closed,07-10-2022,B004
A01627,C99999,Current,385672.34,Closed,24-03-2023,B023
A01628,C09733,Savings,117300.96,Closed,29-12-2023,B009
A01629,C07174,Current,197749.1,Closed,13-08-2023,B006
A01630,C03993,Savings,271024.16,Active,09-06-2025,B048
A01631,C05291,Current,301600.8,Closed,24-03-2022,B035
A01632,C07580,Current,179487.63,Active,16-07-2021,B049
A01633,C06369,Savings,166618.61,Active,05-08-2022,B032
A01634,C09027,Savings,261679.61,Active,17-05-2022,B037
A01635,C00824,Savings,450238.88,Active,20-04-2025,B035
A01636,C09291,Savings,221230.18,Closed,29-09-2022,B046
A01637,C05392,Current,289441.09,Closed,24-06-2021,B022
A01638,C07233,Current,384480.07,Active,19-12-2025,B016
A01639,C08668,Savings,259918.67,Closed,16-04-2026,B026
A01640,C04213,Savings,204917.23,Closed,21-10-2025,B034
A01641,C99999,Current,41314.46,Active,28-06-2025,B010
A01642,C00336,Current,438860.78,Active,15-03-2022,B046
A01643,C05533,Savings,142104.23,Closed,07-06-2025,B021
A01644,C11427,Current,196936.49,Closed,23-01-2026,B006
A01645,C09239,Savings,194604.97,Closed,28-12-2025,B033
A01646,C10139,Current,478935.61,Closed,30-07-2022,B004
A01647,C02167,Current,12878.86,Closed,07-04-2026,B046
A01648,C04373,Savings,26447.03,Closed,04-03-2026,B019
A01649,C10522,Current,200994.41,Closed,21-03-2025,B008
A01650,C10868,Current,444314.35,Active,23-05-2021,B047
A01651,C99999,Current,322699.28,Active,27-12-2022,B005
A01652,C01608,Savings,297337.42,Active,16-11-2024,B041
A01653,C09411,Current,166971.24,Closed,26-08-2021,B022
A01654,C02131,Current,455368.25,Active,28-02-2024,B022
A01655,C09044,Savings,275086.38,Closed,18-06-2021,B037
A01656,C05643,Savings,144029.14,Active,02-02-2023,B016
A01657,C03375,Savings,386681.78,Active,22-09-2025,B035
A01658,C02962,Current,481270.82,Active,28-06-2021,B008
A01659,C00002,Current,60572.47,Active,22-03-2023,B023
A01660,C05188,Current,330876.53,Closed,09-12-2022,B006
A01661,C07587,Current,136451.73,Closed,18-06-2025,B031
A01662,C04760,Current,6143.53,Active,08-01-2024,B027
A01663,C09225,Savings,196561.27,Closed,08-12-2021,B031
A01664,C11509,Current,400014.02,Active,01-12-2024,B045
A01665,C05093,Current,94166.98,Active,28-05-2021,B037
A01666,C05100,Savings,302313.07,Active,30-11-2022,B049
A01667,C06908,Savings,131538.14,Active,03-10-2025,B030
A01668,C05460,Current,47022.82,Active,23-09-2022,B043
A01669,C00429,Current,294338.67,Active,08-03-2022,B008
A01670,C10824,Savings,101894.42,Closed,22-08-2025,B033
A01671,C00297,Savings,269964.69,Active,22-12-2022,B033
A01672,C00574,Current,343150.25,Closed,10-10-2025,B023
A01673,C05599,Savings,394300.18,Active,19-12-2025,B017
A01674,C04544,Current,355745.99,Active,16-04-2024,B044
A01675,C01700,Savings,292680.58,Active,22-04-2023,B014
A01676,C04983,Savings,76759.99,Closed,20-12-2021,B000
A01677,C06973,Savings,425212.71,Active,12-06-2023,B049
A01678,C08686,Current,855.76,Closed,11-03-2023,B007
A01679,C00723,Current,164424.76,Closed,27-08-2022,B023
A01680,C07513,Savings,143460.72,Closed,18-10-2025,B043
A01681,C00256,Savings,427261.56,Closed,22-08-2023,B028
A01682,C10947,Savings,117498.67,Closed,03-10-2025,B023
A01683,C03079,Current,489181.43,Closed,16-02-2024,B013
A01684,C02145,Current,16728.58,Closed,20-08-2023,B037
A01685,C08277,Savings,436389.32,Closed,15-05-2022,B023
A01686,C06877,Current,300788.43,Active,07-01-2026,B035
A01687,C11559,Current,486489.95,Active,10-07-2021,B020
A01688,C11771,Savings,40127.1,Closed,18-10-2022,B038
A01689,C07567,Current,470097.47,Closed,04-05-2021,B014
A01690,C07662,Current,301000.7,Closed,25-08-2025,B011
A01691,C08715,Current,371871.1,Closed,06-05-2024,B047
A01692,C00568,Current,33138.47,Closed,05-07-2022,B024
A01693,C03289,Savings,361894.36,Active,09-07-2023,B009
A01694,C11557,Current,147130.22,Closed,24-05-2021,B003
A01695,C00764,Savings,206810.99,Active,02-11-2023,B029
A01696,C00484,Current,393615.81,Active,17-11-2022,B031
A01697,C01337,Savings,175294.42,Closed,08-02-2024,B045
A01698,C05614,Savings,305547.97,Active,06-11-2023,B031
A01699,C02287,Savings,280364.48,Closed,05-03-2024,B041
A01700,C06754,Current,405894.04,Closed,22-02-2022,B006
A01701,C07669,Savings,255261.25,Active,24-09-2023,B039
A01702,C10992,Current,-30371.72,Active,21-04-2026,B003
A01703,C02447,Savings,128076.29,Closed,25-07-2022,B037
A01704,C03274,Savings,245426.74,Active,13-03-2026,B035
A01705,C03816,Current,420650.24,Closed,27-04-2025,B043
A01706,C10217,Current,447865.43,Closed,05-03-2022,B007
A01707,C06400,Savings,424717.47,Closed,01-11-2024,B022
A01708,C07415,Savings,57550.43,Active,15-07-2023,B024
A01709,C02800,Savings,396135.07,Active,31-07-2025,B004
A01710,C11139,Savings,165732.19,Closed,17-09-2023,B035
A01711,C03894,Current,105324.63,Closed,08-10-2023,B032
A01712,C09280,Savings,-483609.06,Closed,05-07-2025,B011
A01713,C02059,Savings,180546.26,Active,05-10-2022,B027
A01714,C10204,Savings,376233.61,Closed,20-01-2023,B048
A01715,C08707,Savings,247937.05,Active,19-05-2023,B028
A01716,C08683,Current,48556.47,Closed,04-12-2022,B032
A01717,C09516,Savings,301965.38,Active,07-08-2024,B045
A01718,C05031,Current,83925.34,Closed,17-09-2021,B044
A01719,C01991,Current,189396.86,Active,15-02-2025,B005
A01720,C01437,Current,302477.04,Closed,25-08-2022,B027
A01721,C10612,Current,492529.28,Active,24-05-2022,B001
A01722,C05408,Savings,159659.3,Active,17-06-2025,B002
A01723,C06047,Savings,4377.41,Active,02-09-2022,B010
A01724,C06645,Savings,229427.23,Active,14-10-2024,B049
A01725,C08559,Current,82430.8,Active,15-03-2025,B006
A01726,C01970,Current,165348.91,Closed,14-06-2022,B039
A01727,C00269,Current,45797.32,Active,09-03-2026,B024
A01728,C03179,Current,106208.94,Closed,18-04-2025,B015
A01729,C01940,Savings,358729.24,Closed,28-10-2024,B041
A01730,C07114,Savings,455998.95,Closed,14-05-2024,B041
A01731,C08875,Current,350544.25,Closed,22-11-2023,B020
A01732,C00040,Savings,194452.95,Active,13-04-2023,B035
A01733,C11930,Savings,47494.13,Active,25-08-2022,B020
A01734,C06208,Current,51704.92,Closed,23-03-2022,B025
A01735,C00656,Current,19599.45,Closed,26-08-2023,B039
A01736,C06127,Savings,140564.51,Active,25-07-2025,B016
A01737,C10266,Current,124869.49,Closed,16-06-2023,B013
A01738,C05514,Savings,426968.12,Closed,11-03-2022,B007
A01739,C09104,Savings,124495.92,Active,18-01-2025,B028
A01740,C09989,Savings,359310.85,Closed,08-11-2024,B046
A01741,C10161,Savings,118015.32,Closed,23-03-2023,B047
A01742,C06844,Savings,471141.06,Closed,11-05-2025,B037
A01743,C03006,Current,445537.59,Active,28-01-2022,B000
A01744,C07149,Current,171587.82,Active,11-07-2025,B042
A01745,C09703,Current,146572.59,Active,03-01-2022,B006
A01746,C09278,Current,184822.43,Closed,23-06-2021,B038
A01747,C06285,Current,425007.36,Active,17-08-2024,B049
A01748,C02727,Current,195825.58,Active,10-05-2025,B035
A01749,C00438,Savings,13974.18,Active,20-09-2021,B049
A01750,C00492,Current,288715.12,Active,19-11-2025,B007
A01751,C09056,Current,16579.61,Active,16-02-2023,B040
A01752,C02596,Savings,301694.95,Closed,19-11-2023,B026
A01753,C09872,Current,310337.43,Closed,23-03-2023,B044
A01754,C02331,Savings,136972.21,Active,18-10-2021,B037
A01755,C07406,Savings,487217.99,Active,23-04-2024,B043
A01756,C08794,Current,269878.58,Closed,17-06-2021,B045
A01757,C09401,Current,103398.66,Closed,16-04-2026,B032
A01758,C10188,Savings,210900.13,Active,04-01-2024,B033
A01759,C11305,Current,300460.01,Closed,22-09-2021,B031
A01760,C02967,Current,329476.33,Active,16-12-2021,B045
A01761,C08421,Current,159985.43,Active,09-12-2022,B018
A01762,C00573,Savings,471755.2,Active,24-02-2023,B042
A01763,C01452,Current,61375.93,Active,02-01-2023,B048
A01764,C09958,Savings,95778.68,Closed,03-07-2023,B021
A01765,C11767,Savings,-343122.66,Active,27-04-2026,B010
A01766,C11287,Savings,-90372.32,Closed,25-09-2023,B005
A01767,C07245,Savings,45897.52,Closed,31-12-2022,B046
A01768,C08452,Savings,71718.41,Active,22-01-2026,B026
A01769,C07476,Savings,402669.03,Active,07-04-2024,B022
A01770,C01526,Savings,128772.77,Active,13-11-2025,B046
A01771,C02214,Savings,259615.03,Closed,13-02-2023,B034
A01772,C03635,Savings,54806.12,Closed,12-06-2024,B035
A01773,C04758,Current,299509.39,Closed,21-03-2023,B046
A01774,C11237,Current,262797.69,Active,14-02-2024,B033
A01775,C07562,Current,435180.72,Active,29-05-2023,B010
A01776,C03579,Savings,420044.2,Closed,24-04-2026,B021
A01777,C06097,Current,53407.53,Active,13-05-2024,B033
A01778,C99999,Savings,276068.19,Closed,09-10-2024,B002
A01779,C05167,Current,235166.16,Closed,28-06-2024,B005
A01780,C02153,Savings,417266.67,Closed,18-02-2022,B034
A01781,C07973,Current,405266.9,Active,09-09-2025,B048
A01782,C07950,Current,295938.09,Closed,02-04-2024,B021
A01783,C04308,Current,405980.18,Closed,28-02-2022,B004
A01784,C07073,Savings,120107.62,Active,25-02-2022,B012
A01785,C11588,Savings,275192.94,Closed,22-06-2023,B046
A01786,C99999,Current,299353.63,Closed,20-04-2024,B032
A01787,C06378,Savings,107077.16,Active,06-01-2022,B032
A01788,C11612,Current,195986.15,Closed,08-02-2024,B004
A01789,C09395,Current,410035.76,Active,15-07-2022,B024
A01790,C09214,Savings,185372.28,Closed,29-03-2022,B018
A01791,C04454,Savings,90632.01,Active,18-07-2025,B004
A01792,C05513,Savings,168587.05,Closed,17-02-2022,B040
A01793,C06248,Savings,465198.91,Closed,03-12-2022,B005
A01794,C07147,Current,432803.74,Active,10-09-2021,B037
A01795,C04921,Current,214447.2,Active,22-01-2023,B026
A01796,C09727,Savings,331152.6,Closed,18-03-2026,B041
A01797,C05719,Savings,461615.24,Active,12-05-2023,B049
A01798,C02302,Savings,45344.23,Active,02-07-2025,B001
A01799,C01475,Savings,86460.43,Closed,20-11-2023,B002
A01800,C05538,Savings,-218579.56,Active,06-12-2025,B048
A01801,C10528,Current,364619.14,Closed,16-03-2025,B048
A01802,C11551,Savings,417638.53,Active,02-04-2022,B033
A01803,C02390,Current,-126471.66,Active,01-03-2023,B036
A01804,C07819,Current,316096.33,Active,22-05-2023,B014
A01805,C05225,Savings,423444.28,Active,04-09-2023,B014
A01806,C04052,Current,183477.77,Active,04-02-2023,B020
A01807,C06073,Savings,213563.14,Closed,15-04-2024,B000
A01808,C05788,Savings,156872.55,Active,25-10-2025,B001
A01809,C07633,Savings,132829.38,Active,03-02-2022,B023
A01810,C10738,Current,24493.32,Closed,28-07-2021,B011
A01811,C05136,Current,259019.4,Active,07-03-2024,B001
A01812,C03408,Current,163616.09,Active,27-12-2021,B028
A01813,C99999,Current,395030.51,Active,10-12-2023,B031
A01814,C07010,Current,481648.61,Active,15-02-2024,B028
A01815,C01274,Current,283010.93,Closed,01-03-2023,B023
A01816,C07458,Current,50087.04,Closed,19-10-2024,B014
A01817,C08943,Current,392422.66,Closed,26-10-2023,B030
A01818,C00437,Current,296934.36,Closed,14-05-2022,B021
A01819,C00313,Savings,197079.84,Closed,04-03-2026,B014
A01820,C01031,Current,430005.49,Active,29-07-2024,B044
A01821,C05516,Current,71245.38,Active,17-06-2023,B008
A01822,C08224,Current,266709.49,Active,14-11-2025,B033
A01823,C06322,Current,159262.07,Closed,18-11-2021,B002
A01824,C05396,Savings,230834.37,Active,21-12-2025,B001
A01825,C03456,Current,477012.45,Closed,03-02-2023,B007
A01826,C02817,Current,324302.71,Active,28-05-2022,B023
A01827,C10821,Current,374564.19,Active,28-09-2021,B010
A01828,C01557,Current,328873.92,Active,15-10-2024,B026
A01829,C00777,Current,153245.3,Closed,14-01-2025,B033
A01830,C11452,Current,233737.33,Active,09-02-2024,B002
A01831,C06052,Current,480606.43,Closed,17-01-2022,B011
A01832,C04627,Current,109361.75,Active,21-03-2026,B033
A01833,C04970,Savings,105098.43,Active,22-09-2025,B035
A01834,C09508,Current,281269.08,Active,01-07-2022,B019
A01835,C04106,Current,178330.12,Active,01-04-2023,B046
A01836,C08680,Savings,457511.3,Active,28-04-2024,B035
A01837,C06056,Savings,212654.06,Active,24-07-2024,B018
A01838,C09182,Savings,351729.9,Active,12-10-2022,B031
A01839,C05519,Current,90703.84,Closed,22-10-2024,B028
A01840,C09116,Savings,24631.25,Active,20-11-2023,B043
A01841,C03093,Savings,320656.07,Active,06-09-2025,B024
A01842,C03960,Savings,98774.31,Active,03-10-2022,B042
A01843,C02777,Current,389312.33,Closed,06-10-2022,B043
A01844,C08981,Savings,11084.32,Closed,28-10-2024,B040
A01845,C11428,Savings,339038.22,Active,14-05-2023,B031
A01846,C00798,Current,48487.8,Active,29-11-2022,B020
A01847,C07748,Savings,247081.74,Closed,10-06-2023,B024
A01848,C11616,Savings,52656.62,Active,10-11-2023,B033
A01849,C09433,Current,249128.25,Active,03-03-2023,B004
A01850,C03046,Current,12022.88,Closed,20-02-2024,B014
A01851,C09105,Current,230457.45,Closed,26-11-2022,B044
A01852,C09380,Savings,330281.4,Active,21-08-2022,B014
A01853,C99999,Savings,-443616.55,Active,21-09-2022,B015
A01854,C03427,Savings,106538.47,Active,29-09-2022,B012
A01855,C07122,Savings,330132.86,Closed,10-04-2022,B001
A01856,C11100,Current,171376.55,Active,09-08-2024,B022
A01857,C11776,Savings,84631.37,Active,17-12-2023,B018
A01858,C10559,Savings,204483.25,Active,19-08-2021,B036
A01859,C06313,Current,90470.91,Closed,15-03-2026,B003
A01860,C02483,Savings,294853.08,Active,06-03-2024,B031
A01861,C10896,Savings,120290.04,Active,16-10-2021,B038
A01862,C11287,Current,418781.14,Active,13-12-2022,B027
A01863,C01349,Current,107885.45,Active,07-03-2024,B026
A01864,C05354,Current,27256.99,Closed,24-11-2024,B025
A01865,C02919,Current,445857.73,Active,22-02-2026,B023
A01866,C99999,Savings,454406.81,Closed,17-09-2025,B038
A01867,C00349,Current,105528.07,Closed,28-10-2024,B003
A01868,C01451,Current,350483.09,Closed,30-12-2024,B049
A01869,C11986,Savings,122220.34,Active,04-09-2023,B036
A01870,C06097,Savings,308207.06,Closed,21-12-2024,B033
A01871,C11494,Savings,361056.57,Active,07-04-2024,B011
A01872,C07702,Current,104211.69,Closed,19-07-2024,B008
A01873,C09191,Savings,130321.59,Closed,26-04-2026,B033
A01874,C05870,Savings,35901.73,Closed,04-09-2025,B008
A01875,C01653,Savings,220799.05,Closed,19-04-2022,B031
A01876,C02566,Current,154374.69,Active,06-02-2025,B021
A01877,C04374,Current,236285.3,Closed,30-06-2024,B007
A01878,C04454,Savings,231170.13,Active,15-01-2023,B020
A01879,C04063,Current,201944.33,Active,26-02-2022,B017
A01880,C03644,Savings,440146,Active,23-10-2025,B007
A01881,C05693,Savings,109177.3,Active,17-04-2023,B035
A01882,C99999,Current,496403.24,Active,13-06-2022,B049
A01883,C04320,Savings,328835.85,Closed,23-11-2024,B016
A01884,C02930,Current,269445.46,Closed,16-06-2023,B003
A01885,C00145,Savings,394458.1,Active,15-09-2025,B042
A01886,C11630,Current,299445.51,Active,29-01-2023,B028
A01887,C00428,Savings,97506.73,Active,22-12-2023,B049
A01888,C11108,Current,234016.64,Closed,06-12-2025,B000
A01889,C03691,Current,224081.99,Active,17-01-2026,B038
A01890,C09594,Current,362207.25,Closed,09-05-2023,B009
A01891,C07995,Savings,131953.47,Closed,21-04-2026,B002
A01892,C06910,Current,394835.83,Closed,23-11-2025,B020
A01893,C05349,Current,41054.26,Active,07-12-2023,B040
A01894,C03050,Savings,13739.27,Closed,21-06-2024,B023
A01895,C05761,Current,270773.38,Closed,05-10-2023,B040
A01896,C00600,Current,389588.82,Closed,09-06-2025,B002
A01897,C01095,Current,22327.54,Active,18-09-2023,B032
A01898,C07562,Current,409510.27,Active,09-08-2025,B034
A01899,C10696,Current,218256.13,Closed,05-03-2025,B042
A01900,C10310,Current,132788.46,Active,11-01-2026,B038
A01901,C11111,Savings,451475.12,Closed,31-01-2022,B038
A01902,C07788,Savings,100244.27,Active,12-01-2025,B017
A01903,C07263,Savings,247271.98,Active,22-12-2025,B038
A01904,C09226,Savings,309701.25,Active,12-04-2026,B039
A01905,C07993,Savings,352480.52,Closed,25-11-2024,B046
A01906,C02783,Savings,102749.62,Active,23-01-2022,B004
A01907,C08114,Savings,493712.98,Closed,04-02-2023,B005
A01908,C08572,Current,236699.77,Closed,21-02-2025,B043
A01909,C06891,Savings,8469.87,Active,16-06-2022,B034
A01910,C02362,Current,290563.48,Active,11-12-2022,B019
A01911,C04709,Current,247199.46,Closed,27-11-2025,B012
A01912,C11714,Savings,385031.24,Active,26-11-2022,B026
A01913,C04783,Savings,187067.72,Active,14-10-2022,B031
A01914,C99999,Current,310130.29,Closed,23-12-2025,B018
A01915,C10488,Current,273991.5,Active,03-09-2021,B026
A01916,C04847,Current,145375.29,Closed,05-09-2023,B029
A01917,C10555,Savings,75604.14,Closed,28-10-2022,B033
A01918,C04813,Savings,279848.52,Active,10-09-2021,B034
A01919,C04770,Current,145515.84,Active,22-11-2024,B012
A01920,C09055,Current,103681.01,Active,14-10-2022,B040
A01921,C05450,Savings,219984.44,Active,31-03-2024,B008
A01922,C01006,Savings,418033.71,Closed,21-04-2026,B017
A01923,C03244,Savings,452547.98,Closed,02-01-2025,B044
A01924,C01674,Savings,463569.95,Active,12-08-2021,B008
A01925,C08343,Savings,392410.02,Active,11-07-2021,B032
A01926,C04075,Savings,14898.27,Active,29-12-2022,B040
A01927,C00398,Savings,441895.56,Active,07-04-2025,B024
A01928,C10570,Current,496958.95,Active,27-05-2022,B018
A01929,C01648,Current,493003.27,Active,08-02-2023,B040
A01930,C02948,Savings,16674.08,Closed,14-02-2024,B025
A01931,C10196,Savings,376075.81,Closed,05-06-2025,B029
A01932,C11067,Current,375321.56,Closed,09-08-2021,B041
A01933,C03599,Savings,133242.28,Closed,14-07-2021,B001
A01934,C02139,Current,496409.54,Closed,18-01-2024,B012
A01935,C05836,Current,401429.25,Closed,05-11-2022,B004
A01936,C10437,Savings,365463.08,Active,06-09-2021,B008
A01937,C01218,Current,216265.02,Active,06-11-2022,B033
A01938,C05176,Current,457390.06,Active,03-05-2023,B033
A01939,C03178,Current,-48107.88,Closed,17-07-2024,B033
A01940,C01825,Current,273295.84,Closed,16-06-2025,B018
A01941,C99999,Current,111506.35,Active,09-02-2023,B011
A01942,C05159,Savings,186750.99,Active,01-05-2024,B028
A01943,C07301,Current,85289.53,Closed,21-02-2024,B036
A01944,C08972,Current,381843.56,Closed,27-01-2024,B012
A01945,C04673,Current,448011.1,Closed,02-12-2025,B033
A01946,C02254,Current,67825.57,Active,09-05-2025,B033
A01947,C11690,Current,451772.4,Closed,18-12-2022,B047
A01948,C03941,Current,233981.29,Active,01-11-2024,B010
A01949,C01065,Savings,343376.12,Active,05-07-2021,B041
A01950,C05706,Current,61926.26,Closed,18-04-2024,B030
A01951,C02472,Savings,265217.62,Active,14-02-2026,B015
A01952,C09237,Savings,204453.93,Closed,16-08-2022,B008
A01953,C11157,Savings,369062.34,Closed,11-02-2023,B031
A01954,C04734,Savings,80537.8,Active,16-08-2023,B010
A01955,C05009,Savings,126039.85,Closed,04-10-2021,B024
A01956,C03991,Current,192910.89,Closed,17-09-2025,B001
A01957,C01869,Current,349148.21,Active,31-12-2023,B045
A01958,C02459,Savings,369385.24,Active,06-04-2022,B011
A01959,C10571,Savings,409864.81,Active,19-02-2023,B019
A01960,C99999,Savings,260666.26,Closed,11-10-2025,B021
A01961,C06455,Savings,213103.24,Closed,18-10-2022,B027
A01962,C99999,Current,84241.68,Closed,17-07-2021,B044
A01963,C05331,Current,232450.59,Closed,13-02-2024,B019
A01964,C05256,Savings,224964.29,Active,14-06-2025,B026
A01965,C10768,Savings,412287.17,Closed,29-09-2022,B024
A01966,C00029,Current,212119.23,Closed,31-03-2025,B042
A01967,C01367,Current,431170.68,Active,28-06-2024,B013
A01968,C03453,Savings,188882.92,Active,24-11-2023,B029
A01969,C07386,Current,187847.98,Active,16-08-2023,B030
A01970,C00356,Current,90511.24,Active,01-11-2025,B022
A01971,C04610,Current,378929.68,Closed,13-10-2022,B047
A01972,C05749,Savings,234797.66,Closed,07-02-2025,B022
A01973,C10428,Current,361041.97,Active,23-08-2023,B019
A01974,C05111,Current,361508.52,Closed,22-10-2022,B039
A01975,C11396,Current,121445.74,Closed,18-04-2023,B019
A01976,C00637,Savings,68155.93,Closed,05-10-2024,B024
A01977,C02926,Savings,181363.17,Active,19-08-2025,B030
A01978,C05427,Current,58211.27,Closed,16-11-2021,B046
A01979,C03452,Savings,307891.61,Closed,02-06-2021,B000
A01980,C06316,Current,175276.36,Closed,13-12-2021,B036
A01981,C07065,Savings,-47246.68,Closed,29-04-2025,B008
A01982,C06668,Savings,319777.55,Closed,08-12-2024,B030
A01983,C00340,Current,332605.8,Active,21-07-2023,B025
A01984,C07740,Current,-290614.22,Active,02-05-2021,B040
A01985,C08468,Savings,72022.95,Closed,16-05-2024,B024
A01986,C01760,Savings,270650.41,Closed,16-07-2022,B029
A01987,C10317,Current,1569.58,Closed,04-05-2025,B047
A01988,C11294,Savings,180244.19,Active,12-06-2024,B009
A01989,C09411,Savings,151116.21,Closed,15-12-2023,B010
A01990,C07985,Current,-364464.53,Closed,17-11-2022,B034
A01991,C05916,Current,429573.27,Active,25-02-2025,B019
A01992,C06885,Savings,78392.2,Active,17-08-2025,B034
A01993,C02919,Current,-99306.92,Closed,01-03-2022,B028
A01994,C03462,Current,366160.15,Closed,23-03-2024,B028
A01995,C11827,Current,476311.46,Active,05-04-2024,B000
