account_id,customer_id,account_type,balance,status,opened_date,branch_id
A06390,C09517,Savings,-389752.59,Active,27-02-2026,B038
A06393,C07137,Savings,76158.99,Active,22-04-2022,B040
A06404,C00505,Savings,169996.1,Closed,08-06-2023,B034
A06435,C00398,Current,383849.86,Active,01-01-2026,B010
A06449,C00440,Savings,65774.4,Active,15-07-2024,B023
A06478,C01345,Current,392434.32,Active,28-11-2023,B001
A06480,C01921,Savings,168732.97,Active,19-02-2025,B036
A06485,C04987,Current,205298.98,Closed,17-02-2026,B011
A06491,C09774,Current,414169.44,Closed,20-12-2021,B039
A06495,C08014,Savings,60269.87,Active,15-03-2022,B037
A06511,C04558,Savings,125869.17,Active,07-02-2023,B032
A06557,C11514,Savings,373464.76,Active,09-09-2022,B016
A06591,C01101,Current,306548.87,Active,01-11-2025,B031
A06598,C00534,Current,274807.43,Active,18-09-2024,B005
A06599,C00392,Current,269368.53,Closed,21-10-2025,B030
A06615,C05395,Current,40294.7,Active,10-05-2025,B049
A06619,C07668,Savings,96582.29,Closed,27-06-2025,B028
A06636,C09562,Current,66585.59,Closed,24-04-2022,B016
A06652,C03532,Current,39991.61,Active,04-03-2022,B009
A06661,C09994,Savings,276873.57,Closed,14-08-2021,B001
A06672,C06271,Savings,281784.7,Active,17-08-2021,B041
A06683,C05972,Savings,147574.81,Closed,13-06-2022,B006
A06684,C04192,Current,495392.53,Active,18-01-2025,B045
A06687,C03665,Current,415920.67,Active,31-12-2021,B006
A06700,C07083,Savings,234671.14,Closed,28-12-2022,B014
A06719,C09300,Savings,53382.31,Closed,27-08-2025,B025
A06727,C01186,Current,303259.78,Active,02-05-2024,B018
A06737,C05650,Current,305078.08,Active,22-08-2025,B032
A06750,C05926,Current,12234.64,Closed,10-01-2022,B039
A06753,C09407,Savings,348355.78,Closed,21-07-2024,B037
A06767,C01433,Savings,106562.33,Closed,12-01-2026,B049
A06780,C08176,Current,377167.98,Closed,20-03-2026,B007
A06792,C11765,Savings,498472.77,Closed,27-02-2023,B005
A06817,C05562,Current,156703.44,Closed,20-12-2022,B024
A06824,C00136,Current,478271.15,Active,01-11-2024,B009
A06837,C02069,Savings,447430.09,Active,27-11-2024,B008
A06855,C08657,Savings,189521.11,Closed,25-01-2024,B040
A06867,C04668,Current,38426.49,Active,02-04-2025,B014
A06873,C00234,Savings,277482.82,Active,19-09-2023,B018
A06914,C99999,Savings,409828.15,Active,09-02-2023,B009
A06916,C09846,Savings,258694.63,Closed,18-01-2024,B001
A06926,C09808,Current,293756.68,Closed,24-12-2023,B045
A06936,C08256,Current,79763.2,Active,12-11-2022,B036
A06957,C06644,Savings,357419.34,Active,11-12-2024,B039
A06991,C10365,Savings,145645.97,Closed,11-05-2024,B036
A07020,C00633,Current,168108.52,Closed,12-10-2022,B007
A07059,C05280,Savings,222356.13,Closed,29-04-2022,B001
A07076,C05969,Current,245185.11,Active,21-07-2021,B034
A07079,C08612,Current,192353.54,Closed,09-04-2023,B036
A07085,C06765,Current,-248331.08,Closed,07-11-2021,B035
A07088,C09588,Savings,120932.0,Closed,01-11-2022,B014
A07100,C02137,Savings,27669.13,Closed,10-04-2026,B004
A07117,C09570,Savings,260619.36,Closed,11-10-2021,B018
A07141,C03383,Savings,248409.59,Active,14-12-2024,B021
A07196,C01441,Current,322406.91,Active,17-01-2022,B045
A07212,C07806,Current,177529.75,Active,13-07-2022,B006
A07214,C08067,Savings,187548.36,Active,09-11-2022,B018
A07223,C01942,Savings,221716.08,Closed,20-02-2022,B049
A07251,C05986,Savings,350473.84,Active,17-09-2025,B000
A07264,C99999,Current,229517.16,Closed,25-07-2024,B006
A07289,C02297,Current,58013.44,Active,05-01-2024,B043
A07304,C01284,Savings,371682.1,Active,04-12-2025,B037
A07305,C01962,Savings,109005.59,Active,29-04-2024,B016
A07313,C05580,Savings,346583.27,Closed,22-04-2026,B043
A07316,C08255,Current,467291.73,Active,23-02-2026,B012
A07329,C09375,Current,471011.06,Closed,29-09-2023,B016
A07330,C10586,Current,489157.98,Closed,23-06-2024,B034
A07336,C11005,Savings,387907.72,Closed,26-07-2024,B035
A07343,C08540,Savings,411156.0,Closed,19-12-2023,B045
A07345,C01050,Current,469396.08,Active,12-08-2022,B042
A07349,C01380,Savings,168835.83,Active,31-05-2021,B029
A07353,C11925,Savings,358686.39,Closed,22-10-2022,B033
A07362,C08591,Savings,126060.93,Closed,21-05-2023,B026
A07363,C05042,Savings,94318.14,Closed,12-08-2021,B040
A07366,C11140,Current,420675.65,Active,20-02-2024,B045
A07368,C03222,Savings,122431.02,Active,02-10-2025,B017
A07370,C06109,Current,364615.73,Active,30-09-2023,B048
A07386,C03172,Current,230342.17,Active,01-02-2025,B049
A07390,C02101,Savings,250160.27,Closed,24-02-2024,B048
A07450,C02948,Current,140226.19,Active,30-10-2024,B013
A07462,C02676,Savings,18260.71,Closed,03-07-2025,B001
A07469,C07594,Savings,285033.79,Closed,19-02-2022,B021
A07478,C07808,Savings,345951.34,Closed,13-08-2021,B004
A07508,C04558,Current,32708.6,Active,01-07-2025,B001
A07514,C06071,Current,79499.74,Active,15-02-2022,B000
A07521,C06104,Savings,249873.16,Closed,18-06-2024,B011
A07540,C05106,Current,487805.5,Closed,26-12-2025,B039
A07547,C10040,Savings,72200.82,Active,01-06-2023,B017
A07553,C10121,Current,69400.48,Closed,18-06-2024,B003
A07555,C10869,Current,12975.11,Active,17-07-2025,B021
A07587,C01838,Current,445800.94,Active,31-05-2022,B029
A07594,C08302,Current,108659.25,Closed,08-03-2022,B047
A07600,C02200,Current,165105.21,Closed,24-12-2022,B024
A07633,C00193,Savings,227269.3,Active,27-09-2025,B047
A07666,C07498,Current,190713.31,Active,08-09-2022,B003
A07674,C08243,Savings,56441.76,Active,22-06-2025,B037
A07679,C08269,Current,454649.73,Active,18-06-2024,B027
A07681,C01314,Savings,281362.73,Closed,03-05-2024,B013
A07688,C11900,Savings,386525.69,Active,07-12-2022,B034
A07695,C06331,Savings,5493.11,Active,11-06-2024,B029
A07710,C00451,Current,420352.98,Active,07-06-2024,B025
A07712,C09567,Savings,149670.23,Closed,05-09-2024,B022
A07727,C05909,Savings,299548.49,Closed,29-12-2025,B046
A07745,C02472,Savings,245476.54,Active,07-11-2025,B006
A07783,C00273,Savings,149878.37,Closed,15-07-2023,B005
A07806,C01815,Current,155365.09,Closed,27-05-2023,B007
A07811,C03548,Savings,249044.62,Active,28-08-2022,B034
A07825,C10886,Current,207338.14,Active,19-08-2023,B006
A07837,C09942,Savings,395941.7,Active,04-08-2023,B012
A07856,C11886,Savings,36731.25,Closed,16-10-2021,B001
A07875,C04265,Current,361608.59,Closed,21-02-2023,B037
A07876,C11188,Savings,21809.52,Closed,17-02-2025,B026
A07884,C00899,Savings,103353.18,Active,30-01-2026,B033
A07908,C04553,Current,487712.38,Closed,01-07-2025,B030
A07923,C06787,Current,180021.26,Active,12-11-2021,B006
A07934,C99999,Savings,493212.68,Active,29-10-2021,B016
A07949,C08543,Savings,244586.48,Active,29-08-2022,B038
A07959,C05276,Current,18828.85,Active,18-09-2024,B044
A07960,C08181,Savings,50550.1,Active,29-04-2022,B013
A07983,C03909,Savings,255039.94,Active,31-10-2025,B001
A07989,C06162,Savings,15522.74,Closed,20-05-2025,B042
A08006,C00511,Current,460859.89,Active,03-04-2022,B046
A08030,C05048,Savings,286787.65,Active,12-08-2024,B003
A08049,C11716,Current,185911.81,Closed,06-09-2024,B023
A08072,C05580,Savings,258807.33,Active,03-06-2023,B041
A08091,C06768,Savings,19699.63,Active,26-06-2024,B043
A08098,C03371,Current,371937.27,Active,01-09-2021,B011
A08099,C04013,Savings,418674.49,Closed,18-12-2023,B003
A08107,C11324,Savings,285952.08,Active,14-01-2024,B006
A08119,C10844,Savings,21762.08,Active,02-02-2024,B036
A08137,C05160,Current,16666.5,Closed,12-05-2021,B009
A08144,C02457,Current,395035.29,Closed,30-11-2024,B004
A08156,C02885,Current,67146.76,Active,22-10-2025,B039
A08167,C07840,Savings,472681.26,Closed,01-03-2023,B023
A08183,C01240,Savings,170282.97,Closed,14-12-2021,B030
A08217,C00830,Current,236609.89,Closed,11-09-2021,B019
A08218,C07798,Current,188440.21,Active,04-10-2023,B049
A08228,C06987,Current,63220.21,Closed,10-08-2022,B040
A08233,C09049,Savings,253522.35,Active,29-11-2024,B003
A08235,C08643,Current,-43796.09,Closed,24-11-2024,B043
A08258,C07327,Savings,229421.76,Active,13-10-2024,B039
A08282,C04659,Savings,63415.21,Active,23-09-2025,B032
A08283,C00689,Savings,196011.75,Active,03-05-2023,B017
A08301,C05500,Current,438228.16,Active,22-10-2022,B030
A08383,C07665,Savings,340731.75,Closed,02-08-2022,B019
A08386,C04741,Savings,348462.34,Closed,18-07-2025,B010
A08389,C08039,Current,102601.36,Closed,13-07-2025,B034
A08393,C08632,Current,104004.53,Closed,10-03-2023,B040
A08446,C07925,Savings,171322.18,Active,21-09-2022,B025
A08459,C03684,Savings,-303456.01,Active,07-06-2021,B012
A08491,C09320,Savings,142996.23,Closed,26-06-2022,B033
A08493,C07944,Current,251786.34,Closed,18-12-2022,B025
A08525,C11119,Savings,297888.59,Active,24-08-2022,B035
A08528,C01286,Savings,448607.34,Active,01-10-2022,B002
A08542,C08283,Current,154899.4,Active,12-10-2025,B040
A08552,C10952,Current,411569.61,Closed,05-08-2024,B014
A08596,C05279,Current,443543.21,Closed,11-05-2024,B047
A08597,C03985,Current,273399.99,Active,08-01-2025,B003
A08603,C00354,Current,181594.94,Closed,22-10-2023,B024
A08614,C02669,Savings,252201.39,Closed,20-06-2025,B013
A08637,C05465,Current,182288.95,Closed,23-08-2025,B038
A08648,C06972,Current,418409.45,Closed,26-02-2022,B032
A08662,C09826,Current,16403.9,Closed,07-01-2022,B008
A08671,C04535,Current,179578.83,Closed,17-02-2022,B031
A08682,C04065,Current,128221.4,Active,20-02-2025,B016
A08686,C07539,Current,-335808.97,Active,22-01-2026,B028
A08714,C09876,Current,202897.88,Closed,23-01-2024,B019
A08743,C03979,Savings,498012.56,Closed,26-12-2021,B033
A08782,C01489,Current,206658.38,Active,04-03-2023,B006
A08797,C00826,Savings,486736.63,Active,16-12-2024,B009
A08811,C10400,Current,415992.41,Closed,19-06-2023,B025
A08825,C04880,Savings,444788.46,Closed,08-05-2022,B009
A08863,C04949,Savings,-67330.03,Closed,06-07-2024,B021
A08871,C05261,Savings,268060.74,Closed,24-07-2025,B008
A08879,C10730,Savings,281214.37,Active,24-07-2024,B044
A08917,C05149,Savings,165099.28,Closed,01-10-2021,B046
A08918,C01547,Savings,282505.73,Closed,26-06-2025,B046
A08922,C07466,Savings,449685.41,Closed,09-12-2022,B003
A08937,C07006,Savings,29137.84,Closed,10-05-2022,B031
A08958,C07371,Savings,459995.55,Active,19-06-2021,B014
A08963,C02791,Current,412446.49,Active,31-03-2022,B015
A08971,C09368,Current,456160.09,Closed,18-09-2024,B031
A08973,C11852,Current,316886.24,Closed,26-06-2022,B033
A08980,C04688,Current,386721.91,Active,08-04-2024,B044
A09005,C04467,Current,306364.84,Active,09-02-2024,B008
A09022,C05418,Savings,411417.29,Closed,01-09-2023,B002
A09024,C07670,Current,127047.13,Active,15-11-2021,B012
A09075,C07362,Current,226671.05,Active,27-04-2022,B032
A09088,C10584,Savings,343955.19,Closed,06-01-2024,B042
A09123,C06993,Current,34980.21,Closed,03-10-2022,B045
A09150,C06264,Current,205979.11,Closed,11-07-2024,B043
A09164,C01331,Current,428453.76,Closed,01-06-2021,B023
A09168,C03883,Current,186011.28,Active,01-07-2025,B007
A09171,C03284,Current,43374.86,Active,11-12-2023,B033
A09176,C99999,Savings,460509.03,Active,17-05-2021,B026
A09220,C00769,Current,384582.25,Active,28-08-2022,B002
A09235,C05417,Savings,486026.37,Closed,24-02-2022,B009
A09264,C06431,Current,494434.13,Active,12-08-2024,B021
A09277,C01845,Savings,284505.85,Active,06-05-2022,B014
A09278,C02945,Current,161544.5,Closed,17-12-2025,B036
A09324,C10498,Current,341572.12,Active,25-12-2022,B044
A09334,C11702,Current,116280.88,Active,14-07-2025,B000
A09335,C06798,Current,478310.04,Active,14-07-2024,B007
A09346,C08775,Current,97876.4,Closed,09-09-2025,B001
A09352,C05969,Current,327826.76,Active,05-03-2026,B033
A09373,C07002,Current,383246.33,Active,12-04-2024,B022
A09374,C06146,Savings,148937.79,Active,30-03-2023,B024
A09384,C06841,Current,250305.05,Closed,15-03-2022,B001
A09386,C06106,Current,445235.11,Active,10-08-2023,B026
A09430,C07167,Current,17376.18,Closed,13-09-2025,B048
A09439,C00334,Current,423190.85,Active,20-04-2022,B047
A09440,C05934,Savings,388914.19,Closed,05-11-2024,B001
A09452,C06392,Savings,489685.58,Active,30-09-2022,B029
A09460,C05664,Savings,456174.21,Active,13-07-2024,B028
A09468,C08404,Savings,204706.61,Active,30-01-2026,B045
A09476,C05846,Current,424796.05,Closed,20-09-2023,B001
A09504,C10397,Current,395302.84,Closed,04-09-2021,B030
A09510,C06300,Savings,132628.2,Closed,20-10-2024,B024
A09514,C07865,Savings,494271.25,Active,17-07-2025,B007
A09567,C11739,Current,172646.22,Active,06-05-2021,B031
A09607,C01189,Current,486055.58,Active,25-12-2024,B041
A09654,C03014,Current,8470.0,Closed,22-04-2026,B042
A09669,C02056,Current,67705.54,Active,18-05-2023,B021
A09678,C06960,Savings,34036.31,Active,01-07-2022,B016
A09692,C01163,Current,490838.9,Active,06-09-2023,B035
A09697,C06587,Current,313317.09,Active,24-07-2022,B032
A09706,C05004,Savings,50002.26,Active,01-09-2024,B027
A09718,C11137,Savings,449353.34,Active,11-01-2023,B011
A09742,C10057,Savings,390744.07,Active,22-02-2022,B028
A09743,C03152,Savings,9175.93,Closed,12-09-2023,B047
A09783,C07938,Savings,189673.85,Closed,02-02-2024,B041
A09818,C08156,Current,176921.73,Active,19-02-2024,B004
A09825,C03348,Savings,295902.85,Closed,22-12-2021,B004
A09829,C06818,Savings,289543.28,Closed,09-11-2024,B017
A09858,C01638,Current,228307.53,Active,05-04-2026,B046
A09894,C05729,Savings,77981.29,Active,19-09-2023,B002
A09910,C09655,Current,30368.58,Closed,23-10-2024,B024
A09932,C04250,Savings,395811.97,Closed,14-08-2023,B047
A09941,C03676,Current,43382.66,Closed,26-09-2022,B023
A09950,C09903,Savings,144352.94,Closed,02-02-2024,B001
A09964,C04805,Current,28865.84,Active,21-08-2025,B031
A09968,C00150,Savings,106583.95,Active,19-02-2024,B011
A09981,C05401,Current,482277.77,Active,24-10-2024,B002
A09994,C04583,Savings,490183.97,Closed,09-01-2022,B047
A10006,C07744,Current,305353.09,Active,19-09-2021,B019
A10027,C11302,Savings,33217.26,Closed,07-01-2026,B005
A10050,C11252,Current,36732.84,Closed,27-06-2023,B017
A10052,C11986,Current,27339.75,Closed,21-04-2023,B006
A10079,C10137,Savings,364318.94,Active,13-03-2024,B049
A10088,C04722,Current,49797.23,Active,01-01-2023,B003
A10094,C09278,Current,492076.58,Closed,23-07-2022,B022
A10100,C00579,Current,50418.38,Active,13-01-2026,B000
A10115,C05207,Savings,-151471.62,Active,03-11-2022,B047
A10119,C10926,Savings,396040.89,Closed,04-05-2024,B020
A10121,C00896,Savings,232774.09,Closed,11-02-2025,B009
A10126,C01052,Current,372383.63,Active,12-12-2021,B026
A10190,C03920,Savings,337657.8,Active,27-11-2021,B012
A10211,C01391,Savings,319229.56,Active,24-03-2026,B041
A10238,C07140,Current,494171.92,Active,19-07-2022,B034
A10258,C03411,Savings,45418.4,Closed,08-03-2022,B048
A10268,C11780,Current,340954.2,Active,16-11-2022,B010
A10287,C08853,Savings,363803.99,Closed,12-03-2023,B018
A10291,C11058,Current,-378140.04,Closed,16-04-2024,B034
A10299,C03745,Savings,260274.24,Active,01-07-2025,B025
A10337,C08028,Savings,79603.2,Active,09-11-2021,B021
A10375,C04146,Current,101628.06,Active,29-11-2023,B033
A10378,C06896,Savings,414042.49,Active,24-02-2022,B014
A10379,C09027,Savings,58882.46,Closed,29-12-2021,B049
A10382,C02690,Savings,202850.16,Active,13-07-2022,B010
A10388,C09769,Current,37093.15,Active,09-01-2022,B049
A10405,C10274,Current,113093.05,Active,19-12-2021,B015
A10412,C08034,Savings,404850.59,Closed,07-02-2026,B028
A10415,C04364,Savings,19610.56,Closed,30-04-2021,B042
A10431,C03513,Savings,378169.29,Active,07-09-2021,B045
A10437,C06161,Current,339133.69,Active,24-08-2024,B030
A10441,C03148,Current,245411.86,Closed,19-07-2025,B042
A10456,C05730,Current,351457.61,Closed,02-04-2025,B040
A10472,C03387,Current,232621.11,Closed,30-12-2021,B034
A10476,C03342,Current,289921.94,Active,26-05-2025,B025
A10495,C11685,Current,135282.26,Active,14-10-2024,B023
A10548,C10840,Current,129923.79,Active,30-06-2023,B048
A10562,C06207,Savings,442279.31,Closed,20-11-2025,B006
A10569,C00891,Current,65709.53,Closed,31-10-2022,B001
A10574,C01679,Savings,400202.25,Active,23-04-2024,B042
A10619,C11679,Current,65110.24,Active,20-12-2022,B031
A10657,C09602,Savings,110649.7,Active,10-11-2025,B049
A10665,C01712,Savings,82662.43,Active,02-09-2024,B026
A10666,C03009,Savings,483572.3,Closed,17-02-2022,B003
A10671,C02048,Savings,11886.3,Closed,14-10-2023,B040
A10719,C07057,Current,144232.59,Active,14-05-2022,B014
A10724,C11655,Current,304582.27,Closed,27-01-2026,B042
A10733,C04147,Savings,204071.48,Closed,22-06-2025,B045
A10745,C07234,Savings,445927.01,Closed,08-07-2022,B016
A10746,C05254,Current,405099.3,Active,04-04-2023,B012
A10761,C08786,Savings,427966.41,Closed,02-11-2022,B049
A10775,C03472,Savings,494327.07,Active,18-11-2024,B042
A10795,C03373,Current,247837.92,Closed,17-09-2023,B045
A10797,C02202,Savings,323227.76,Active,19-01-2022,B014
A10802,C04445,Current,129559.98,Active,10-04-2022,B028
A10813,C10952,Savings,244086.25,Active,30-10-2022,B045
A10831,C99999,Current,212432.93,Active,17-02-2024,B032
A10834,C01323,Current,260337.4,Active,08-07-2025,B033
A10837,C10888,Savings,187694.83,Closed,26-06-2025,B038
A10840,C09631,Savings,423979.47,Closed,23-03-2026,B035
A10845,C11368,Savings,252684.16,Active,22-03-2025,B027
A10848,C06132,Current,201981.52,Active,01-01-2025,B005
A10914,C08855,Savings,445738.07,Closed,23-03-2024,B029
A10915,C00338,Current,269200.87,Closed,15-10-2025,B048
A10925,C05018,Current,209112.82,Active,28-08-2022,B042
A10930,C02353,Current,293985.18,Active,31-12-2025,B019
A10939,C04860,Current,488763.46,Closed,15-04-2026,B012
A10947,C10170,Savings,427765.15,Closed,29-12-2025,B016
A10957,C05634,Current,161162.31,Closed,18-10-2024,B021
A10960,C10515,Current,299627.73,Closed,12-02-2024,B011
A10983,C03100,Current,178326.75,Active,01-01-2025,B015
A11000,C07425,Savings,357124.71,Closed,09-02-2023,B031
A11010,C08234,Savings,112913.17,Active,02-12-2021,B008
A11013,C99999,Savings,10617.47,Active,28-09-2021,B040
A11025,C11904,Savings,453703.97,Active,14-04-2022,B033
A11026,C08133,Current,239646.34,Closed,06-07-2024,B008
A11062,C04225,Savings,341354.68,Active,01-12-2023,B031
A11070,C08905,Savings,42544.25,Closed,31-10-2025,B038
A11075,C05078,Savings,149935.61,Active,20-05-2025,B048
A11090,C11990,Current,264611.01,Active,26-02-2026,B040
A11124,C00174,Savings,354023.31,Active,01-12-2021,B032
A11149,C04221,Savings,144180.95,Closed,28-05-2024,B022
A11167,C06626,Savings,476283.68,Closed,25-01-2024,B045
A11170,C08950,Savings,123401.63,Active,27-06-2024,B001
A11197,C07431,Current,449901.84,Closed,15-01-2024,B037
A11233,C09915,Current,161317.3,Closed,24-03-2023,B028
A11242,C08120,Savings,151308.3,Closed,11-03-2026,B012
A11260,C05018,Current,2097.32,Active,27-07-2025,B039
A11263,C03852,Savings,398694.31,Closed,03-11-2025,B022
A11270,C10562,Current,183882.74,Active,01-10-2025,B010
A11291,C11707,Current,68356.69,Active,30-10-2024,B007
A11297,C02031,Savings,457429.18,Closed,18-08-2023,B010
A11333,C09843,Current,216668.59,Active,19-03-2026,B032
A11334,C10346,Current,84851.44,Closed,06-12-2023,B029
A11342,C00064,Savings,296335.29,Active,07-12-2025,B001
A11357,C07233,Current,437666.32,Closed,26-06-2021,B023
A11359,C06838,Current,60684.12,Closed,29-10-2024,B010
A11363,C03239,Current,182835.04,Closed,01-02-2022,B017
A11406,C09707,Current,182844.37,Closed,18-03-2024,B024
A11414,C04368,Current,286769.04,Active,04-06-2025,B026
A11416,C11682,Savings,225585.3,Active,04-12-2021,B043
A11418,C08954,Current,152019.48,Closed,07-01-2026,B002
A11437,C10371,Savings,11470.88,Closed,16-12-2023,B041
A11440,C07854,Savings,477519.19,Closed,16-04-2025,B031
A11446,C11313,Savings,350961.99,Closed,21-05-2024,B000
A11465,C01010,Current,18055.11,Active,04-11-2024,B040
A11492,C00434,Savings,496531.96,Active,01-01-2026,B004
A11497,C06328,Savings,101766.02,Closed,04-12-2021,B021
A11498,C08628,Current,381741.15,Active,20-11-2023,B014
A11500,C05648,Savings,173279.14,Closed,26-11-2022,B007
A11508,C00263,Current,133233.62,Closed,25-09-2025,B032
A11511,C09810,Current,318880.94,Active,09-09-2025,B027
A11537,C05573,Savings,94491.99,Active,25-08-2025,B015
A11538,C09203,Current,272961.08,Closed,14-10-2021,B000
A11555,C02640,Current,474280.0,Active,25-08-2022,B028
A11556,C04070,Savings,247969.73,Closed,16-12-2025,B034
A11560,C06448,Savings,490869.38,Active,11-07-2022,B026
A11561,C00872,Current,194030.64,Closed,27-11-2025,B001
A11565,C11763,Savings,326220.16,Closed,09-01-2023,B016
A11566,C10166,Savings,192804.84,Active,04-02-2022,B030
A11571,C07039,Savings,217448.67,Closed,13-12-2023,B011
A11576,C99999,Current,220958.55,Active,07-02-2023,B035
A11587,C08949,Savings,350850.58,Closed,06-04-2023,B023
A11598,C03482,Current,205554.68,Closed,11-12-2021,B010
A11603,C10078,Current,51487.99,Closed,21-05-2023,B037
A11604,C06303,Current,431577.47,Active,06-08-2024,B014
A11687,C03211,Savings,455568.96,Active,25-07-2022,B020
A11689,C04394,Current,220215.64,Active,01-07-2023,B045
A11698,C03313,Savings,152199.61,Active,28-09-2025,B000
A11700,C01473,Savings,392683.99,Closed,13-12-2023,B030
A11710,C10517,Savings,124175.98,Closed,22-12-2021,B026
A11713,C08753,Current,127370.59,Active,12-07-2022,B007
A11728,C09201,Savings,21215.25,Closed,07-11-2021,B043
A11729,C01115,Savings,335181.21,Active,24-01-2024,B027
A11730,C00673,Current,471209.94,Active,18-10-2024,B019
A11731,C02317,Savings,378411.64,Closed,03-11-2023,B008
A11753,C01487,Current,211745.83,Closed,09-11-2024,B006
A11772,C04167,Savings,328948.89,Closed,05-07-2025,B046
A11789,C00179,Savings,5124.86,Closed,08-01-2025,B010
A11794,C11645,Savings,422252.1,Active,04-05-2023,B026
A11818,C02938,Current,459277.17,Active,28-06-2023,B046
A11831,C07843,Current,61571.66,Closed,14-06-2025,B021
A11848,C11729,Current,378908.74,Closed,25-04-2022,B046
A11853,C03086,Savings,362748.65,Active,12-08-2025,B013
A11855,C01520,Savings,444339.58,Closed,25-02-2026,B003
A11860,C03892,Current,423168.85,Closed,09-05-2024,B015
A11901,C11605,Current,494878.38,Closed,02-06-2023,B045
A11914,C01838,Savings,361715.97,Closed,04-04-2023,B004
A11925,C06413,Current,451824.69,Active,02-04-2023,B039
A11933,C99999,Savings,265776.63,Closed,03-10-2022,B027
A11942,C05489,Savings,214762.26,Closed,13-12-2023,B032
A11952,C05375,Current,181415.95,Active,22-02-2024,B021
A12011,C10241,Savings,355797.55,Closed,12-01-2022,B010
A12024,C02057,Savings,460818.72,Active,19-04-2026,B013
A12042,C08982,Savings,96815.38,Active,28-04-2023,B035
A12079,C99999,Savings,158501.16,Closed,01-07-2025,B039
A12084,C01030,Current,191248.56,Active,07-10-2025,B047
A12087,C04421,Current,623.58,Active,14-12-2023,B020
A12106,C01706,Current,383355.36,Active,08-01-2026,B021
A12117,C08006,Savings,36305.19,Closed,16-10-2023,B038
A12119,C06679,Savings,-155620.26,Closed,12-12-2024,B039
A12122,C03612,Current,443339.64,Active,29-01-2023,B030
A12128,C05902,Current,64026.13,Active,03-12-2022,B044
A12141,C11283,Current,215051.82,Active,15-02-2024,B032
A12145,C09625,Savings,208174.07,Active,09-09-2025,B008
A12167,C07097,Savings,417965.21,Active,03-11-2022,B026
A12186,C08869,Current,463753.88,Closed,20-04-2022,B012
A12195,C10744,Savings,340662.06,Active,15-08-2024,B009
A12202,C04829,Current,51557.17,Active,12-09-2025,B047
A12218,C10918,Current,292860.5,Closed,27-04-2023,B016
A12226,C10404,Current,366600.89,Active,24-04-2026,B029
A12269,C11432,Current,327019.59,Active,18-02-2023,B001
A12277,C02244,Current,311089.92,Closed,18-03-2023,B029
A12278,C04430,Savings,436303.2,Active,15-08-2024,B046
A12288,C05662,Savings,411771.22,Active,06-05-2021,B034
A12307,C04989,Current,98575.03,Closed,02-12-2021,B007
A12349,C02498,Savings,448877.51,Active,20-12-2022,B042
A12353,C06443,Current,260745.47,Closed,23-11-2021,B043
A12358,C03588,Current,460132.19,Closed,14-11-2022,B003
A12376,C06722,Current,426979.58,Active,31-10-2021,B020
A12378,C07149,Savings,30859.49,Closed,08-06-2024,B031
A12380,C05148,Savings,326339.56,Closed,13-05-2025,B032
A12385,C02831,Current,191952.16,Closed,22-07-2022,B010
A12388,C04266,Current,441668.61,Active,13-02-2024,B048
A12391,C05761,Savings,194562.13,Active,04-02-2023,B020
A12399,C04194,Current,264841.4,Closed,15-11-2024,B026
A12416,C08642,Current,114252.76,Closed,12-06-2025,B038
A12446,C01859,Savings,-462414.76,Active,16-09-2025,B012
A12459,C11425,Current,492628.88,Closed,14-07-2022,B016
A12461,C09833,Savings,398394.85,Closed,02-12-2024,B010
A12483,C03596,Current,198482.31,Closed,31-08-2022,B035
A12488,C04531,Current,366191.27,Closed,08-02-2025,B045
A12502,C03230,Savings,281614.92,Closed,18-06-2025,B038
A12503,C02699,Savings,414146.52,Closed,11-06-2023,B043
A12510,C10013,Current,11623.94,Active,17-12-2024,B049
A12538,C09955,Current,228847.55,Closed,10-12-2022,B017
A12549,C00746,Savings,148439.09,Active,30-04-2023,B043
A12551,C08599,Savings,415375.38,Closed,23-07-2024,B006
A12557,C04497,Savings,8286.34,Closed,13-02-2022,B043
A12559,C06552,Current,405104.33,Closed,26-12-2022,B020
A12567,C07093,Current,480905.65,Closed,23-02-2024,B023
A12573,C10051,Savings,130429.54,Active,20-09-2024,B022
A12576,C01498,Savings,404284.57,Closed,03-11-2022,B046
A12577,C03760,Current,177606.84,Active,05-02-2023,B048
A12595,C00328,Savings,395598.26,Active,12-09-2022,B016
A12611,C08713,Savings,416677.49,Closed,24-07-2025,B006
A12625,C06418,Current,30175.54,Active,25-11-2022,B029
A12646,C10813,Current,433349.42,Active,09-04-2024,B002
A12657,C99999,Savings,457800.66,Closed,06-06-2021,B009
A12661,C00601,Savings,333105.56,Active,12-07-2021,B048
A12688,C01118,Current,18535.92,Active,17-03-2023,B014
A12723,C09393,Savings,284123.09,Active,10-10-2021,B016
A12736,C07627,Savings,440583.35,Closed,29-01-2026,B034
A12751,C00408,Savings,126813.92,Active,24-09-2021,B039
A12753,C09656,Current,389592.0,Closed,14-12-2025,B048
A12773,C11539,Savings,182306.51,Closed,13-11-2021,B007
A12803,C04565,Savings,71555.56,Active,21-10-2025,B028
A12814,C10054,Current,428208.21,Closed,03-09-2021,B015
A12815,C05442,Current,301182.83,Closed,21-05-2024,B038
A12833,C10892,Current,474600.59,Active,16-02-2025,B042
A12834,C02388,Current,153232.93,Closed,08-08-2022,B026
